203.541837;0.203599;203.541837;203.745436;1;0.203599
203.880417;0.030202;203.880417;203.910620;1;0.030202
204.292261;0.048738;204.292261;204.341000;1;0.048738
204.383407;0.135489;204.383407;204.518896;1;0.135489
204.451792;0.029768;204.518896;204.548665;2;0.096872
205.396476;0.794361;205.396476;206.190837;1;0.794361
205.593137;0.677211;206.190837;206.868047;2;1.274911
205.648077;0.384526;206.868047;207.252573;3;1.604496
206.973593;0.180759;207.252573;207.433332;2;0.459739
207.744927;0.122105;207.744927;207.867032;1;0.122105
208.335382;0.072305;208.335382;208.407687;1;0.072305
208.400019;0.098639;208.407687;208.506326;2;0.106307
208.674736;0.047467;208.674736;208.722203;1;0.047467
208.758667;0.145366;208.758667;208.904034;1;0.145366
209.921457;0.157309;209.921457;210.078766;1;0.157309
210.030538;0.024096;210.078766;210.102863;2;0.072324
210.435507;0.758931;210.435507;211.194438;1;0.758931
210.465045;0.053846;211.194438;211.248283;2;0.783239
211.463134;0.057422;211.463134;211.520556;1;0.057422
211.653629;0.197548;211.653629;211.851177;1;0.197548
211.662879;0.351112;211.851177;212.202289;2;0.539409
211.804489;0.520379;212.202289;212.722668;3;0.918179
212.235485;0.052487;212.722668;212.775155;2;0.539669
214.157459;0.455616;214.157459;214.613075;1;0.455616
214.472667;0.155335;214.613075;214.768410;2;0.295743
214.600849;0.155216;214.768410;214.923625;3;0.322777
214.718538;0.728163;214.923625;215.651788;3;0.933250
214.778384;0.085634;215.651788;215.737423;3;0.959039
214.855400;0.244840;215.737423;215.982263;4;1.126862
214.983457;0.417716;215.982263;216.399978;4;1.416521
215.599431;0.539931;216.399978;216.939910;5;1.340479
216.206436;0.247067;216.939910;217.186977;3;0.980540
216.785652;0.301447;217.186977;217.488424;3;0.702772
217.049065;0.292642;217.488424;217.781065;3;0.732000
217.120246;1.019661;217.781065;218.800727;4;1.680481
218.684182;0.090365;218.800727;218.891092;2;0.206910
219.100393;0.237575;219.100393;219.337967;1;0.237575
219.414724;0.014181;219.414724;219.428905;1;0.014181
219.806809;0.012332;219.806809;219.819141;1;0.012332
220.283865;0.256578;220.283865;220.540443;1;0.256578
221.939639;0.366963;221.939639;222.306601;1;0.366963
222.010271;0.018615;222.306601;222.325216;2;0.314945
222.186637;0.474807;222.325216;222.800023;3;0.613386
222.995126;0.049535;222.995126;223.044661;1;0.049535
223.176596;0.591897;223.176596;223.768493;1;0.591897
223.255068;0.559464;223.768493;224.327957;2;1.072889
224.650184;0.028438;224.650184;224.678623;1;0.028438
225.235204;0.551898;225.235204;225.787102;1;0.551898
225.854984;0.000480;225.854984;225.855465;1;0.000480
226.551346;0.054570;226.551346;226.605917;1;0.054570
226.976338;0.260478;226.976338;227.236815;1;0.260478
227.147237;0.230834;227.236815;227.467649;2;0.320413
