Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
264.393440;0.144015;264.393440;264.537455;1;0.144015
264.652023;0.185882;264.652023;264.837905;1;0.185882
265.042879;0.125878;265.042879;265.168757;1;0.125878
265.113358;0.099024;265.168757;265.267781;2;0.154423
265.340120;0.482748;265.340120;265.822868;1;0.482748
265.718324;0.259047;265.822868;266.081915;2;0.363591
266.107949;0.400834;266.107949;266.508784;1;0.400834
266.268285;0.024341;266.508784;266.533125;2;0.264840
267.134007;0.044802;267.134007;267.178809;1;0.044802
267.754934;0.173930;267.754934;267.928863;1;0.173930
267.774032;0.869920;267.928863;268.798783;2;1.024751
268.466245;0.221226;268.798783;269.020009;2;0.553764
268.531927;0.400132;269.020009;269.420141;3;0.888213
268.584953;0.188917;269.420141;269.609057;4;1.024104
268.693113;0.054086;269.609057;269.663143;5;0.970030
269.060530;0.223936;269.663143;269.887079;4;0.826549
269.427385;0.114259;269.887079;270.001338;4;0.573953
269.449353;0.074478;270.001338;270.075816;5;0.626462
270.793266;0.082038;270.793266;270.875304;1;0.082038
271.213250;0.257353;271.213250;271.470604;1;0.257353
273.190033;0.138441;273.190033;273.328474;1;0.138441
273.239753;0.092282;273.328474;273.420757;2;0.181003
273.763864;0.224997;273.763864;273.988861;1;0.224997
274.364162;0.018707;274.364162;274.382868;1;0.018707
275.982461;0.027869;275.982461;276.010330;1;0.027869
277.418011;0.053701;277.418011;277.471712;1;0.053701
279.422516;0.306509;279.422516;279.729025;1;0.306509
280.588162;0.168584;280.588162;280.756747;1;0.168584
280.878865;0.066482;280.878865;280.945347;1;0.066482
281.454399;0.109707;281.454399;281.564106;1;0.109707
281.553856;0.039043;281.564106;281.603149;2;0.049293
281.638990;0.108763;281.638990;281.747753;1;0.108763
281.927484;0.151007;281.927484;282.078491;1;0.151007
282.055939;0.014427;282.078491;282.092918;2;0.036978
282.258836;0.389452;282.258836;282.648287;1;0.389452
282.351371;0.153736;282.648287;282.802023;2;0.450652
284.364278;0.249427;284.364278;284.613704;1;0.249427
284.527737;0.239196;284.613704;284.852900;2;0.325163
284.748348;0.817003;284.852900;285.669903;2;0.921554
284.762159;0.390079;285.669903;286.059982;3;1.297823
286.159541;0.101102;286.159541;286.260643;1;0.101102
286.361860;0.279790;286.361860;286.641650;1;0.279790
286.694748;0.285711;286.694748;286.980459;1;0.285711
